x,y,origianl,denoised
-3.47923962,3.659904147,4.01938910401903,3.8270122586700905
-3.474237119,2.957337721,4.013312646774722,3.843350755746826
-3.469234617,3.621587233,4.00662577803298,3.8667612173280084
-3.464232116,4.117317897,3.999327251274769,3.8951350373643265
-3.459229615,3.584326026,3.9914162065096273,3.9254837565502188
-3.454227114,3.751761323,3.98289217603732,3.9543318426566287
-3.449224612,2.519795651,3.973755081577018,3.9782756915348445
-3.444222111,5.616921457,3.964005241743729,3.994603721524925
-3.43921961,5.973425624,3.9536433608921246,4.001833286591744
-3.434217109,5.036375794,3.9426705358582996,4.000018291971776
-3.429214607,3.409666483,3.931088251132258,3.9907247255392884
-3.424212106,4.758938084,3.9188983873108874,3.976652144291319
-3.419209605,2.565448475,3.90610320603201,3.9609751714446846
-3.414207104,2.10959832,3.8927053576978645,3.946560503496224
-3.409204602,3.71056233,3.8787078747047747,3.935255295404364
-3.404202101,5.094679311,3.8641141808567414,3.92742858298762
-3.3991996,3.130542704,3.8489280724374306,3.921882782598738
-3.394197099,3.809183364,3.8331537269067977,3.916157009769755
-3.389194597,4.352847609,3.8167956942214425,3.907145742804519
-3.384192096,4.548563685,3.799858907182878,3.891881565223716
-3.379189595,4.453791624,3.7823486587343984,3.868296668928066
-3.374187094,3.819169202,3.764270611612144,3.835789332031171
-3.369184592,4.547750063,3.74563078780892,3.7954719382304534
-3.364182091,4.678195351,3.726435579821469,3.750051605098862
-3.35917959,2.611634796,3.706691724297519,3.703375133323062
-3.354177089,3.308184229,3.686406312612632,3.6597394985328817
-3.349174587,3.394588712,3.665586778549044,3.6231139318491223
-3.344172086,3.131617716,3.644240910396869,3.5964319587198337
-3.339169585,2.020091023,3.6223768211137326,3.5810906109204783
-3.334167084,4.211452981,3.6000029597890926,3.576745319509396
-3.329164582,2.989201535,3.577128097627698,3.581424330185179
-3.324162081,4.122431327,3.5537613408507243,3.591920557186543
-3.31915958,3.8735833,3.529912097565879,3.6043659958223113
-3.314157079,3.613958714,3.5055900900715904,3.614864841985572
-3.309154577,3.583222564,3.480805339251863,3.6200609580610053
-3.304152076,5.14702716,3.455568178214927,3.617541158859215
-3.299149575,3.14239612,3.4298892161051993,3.606020119213232
-3.294147074,3.963502329,3.4037793511909533,3.5853042392592442
-3.289144572,3.021574561,3.377249753793425,3.556078630549428
-3.284142071,4.432942446,3.350311880592784,3.5195935796504365
-3.27913957,2.40248695,3.3229774356445168,3.4773383869882144
-3.274137069,3.267796625,3.2952583841859724,3.4307802508606544
-3.269134567,4.183769923,3.267166934237413,3.381217680815967
-3.264132066,3.466888938,3.2387155514980384,3.3297596251532826
-3.259129565,2.523975354,3.2099169178579547,3.277403250012743
-3.254127064,2.864889633,3.180783945851341,3.2251552706948794
-3.249124562,4.477901859,3.151329759080662,3.174131493330525
-3.244122061,3.098564914,3.1215677076191923,3.125579582533918
-3.23911956,3.822553688,3.0915113243353227,3.080797939119009
-3.234117059,1.298509887,3.061174339913282,3.040960522462866
-3.229114557,2.739791054,3.0305706622636768,3.006892053244839
-3.224112056,3.115333259,2.999714392343479,2.978859389335973
-3.219109555,2.544610841,2.9686197786319415,2.9564461832114217
-3.214107054,3.056681365,2.9373012326336974,2.938558744550594
-3.209104552,3.036120842,2.905773307449157,2.9235772555002777
-3.204102051,2.515438117,2.874050713918326,2.9096282213102267
-3.19909955,3.819959277,2.842148273606694,2.8949221344085707
-3.194097049,2.795892047,2.810080934700334,2.878083049575787
-3.189094547,2.749275446,2.777863749918242,2.8583977575037953
-3.184092046,3.681466369,2.745511892882754,2.8359302435710623
-3.179089545,2.00281486,2.7130406099892657,2.811477067396301
-3.174087044,3.200760197,2.6804652365986055,2.7863740436134363
-3.169084542,3.26446085,2.647801174480221,2.7621965167689724
-3.164082041,1.666346835,2.6150639083092915,2.740417770355058
-3.15907954,2.873467632,2.5822689568058736,2.7220977239753124
-3.154077039,2.140131537,2.5494318891264873,2.7076650088702507
-3.149074537,2.608800719,2.5165683020319203,2.696831565284238
-3.144072036,2.516719285,2.483693836409446,2.6886459570515386
-3.139069535,2.672719286,2.4508241280749514,2.68165858864601
-3.134067034,3.283654562,2.4179748242632284,2.674148462958999
-3.129064532,3.584842044,2.3851615607171572,2.6643538663356106
-3.124062031,1.720144645,2.352399978132787,2.650659789811738
-3.11905953,3.899584773,2.319705673021941,2.631718080968934
-3.114057029,1.014557541,2.2870942141993584,2.606502836152406
-3.109054527,2.51002338,2.254581119990973,2.574323253595894
-3.104052026,3.473487543,2.2221818745000106,2.534822465982937
-3.099049525,2.951109268,2.1899118789275307,2.4879833388253045
-3.094047024,2.74938849,2.1577864679542333,2.4341464537969815
-3.089044522,1.418936219,2.125820887264534,2.37403017196964
-3.084042021,2.802709953,2.094030309533209,2.308735312977528
-3.07903952,3.04189588,2.0624297865974115,2.2397204719012973
-3.074037019,2.608021834,2.03103426563153,2.168745476347919
-3.069034517,0.55850867,1.9998585671808562,2.097793132539569
-3.064032016,1.165131263,1.9689174007707013,2.0289860474157817
-3.059029515,3.682977058,1.9382253183154812,1.964512116069993
-3.054027014,1.565750506,1.9077967299866998,1.9065606931950707
-3.049024512,0.876257232,1.8776458829451328,1.857257562746463
-3.044022011,2.513858153,1.8477868764776666,1.818578213438466
-3.03901951,1.533806784,1.8182336170172986,1.7922210710772526
-3.034017009,1.858205059,1.788999833607022,1.7794357870696667
-3.029014507,0.932391141,1.7600990575125708,1.7808217362589212
-3.024012006,1.567565113,1.731544636796656,1.7961307180391293
-3.019009505,0.069889714,1.7033496933081658,1.8241180791812117
-3.014007004,2.941155597,1.6755271376483587,1.8624842757060895
-3.009004502,2.400096754,1.6480896498376536,1.9079353597545503
-3.004002001,1.866498192,1.6210496932421234,1.9563709512619265
-2.9989995,1.005987876,1.5944194738710968,2.0031879950492133
-2.993996998,2.767654351,1.5682109495604983,2.0436723641548267
-2.988994497,2.564969588,1.5424358378375862,2.073439331994413
-2.983991996,2.496000713,1.5171055771590984,2.088876698702025
-2.978989495,2.14191895,1.4922313407955332,2.0875390952894737
-2.973986993,2.942257326,1.467824019727952,2.0684388217645364
-2.968984492,1.904918439,1.4438942352547155,2.0321806228455372
-2.963981991,3.058680487,1.4204523030756566,1.9809000534639791
-2.95897949,1.879056801,1.3975082464475206,1.9179913294848507
-2.953976988,1.606642884,1.3750717805537445,1.8476498409876234
-2.948974487,2.60873215,1.353152324262942,1.7742990585279976
-2.943971986,1.75953765,1.3317589673290204,1.7020078582191367
-2.938969485,-0.875363586,1.3109004827457573,1.63401750097721
-2.933966983,1.019580388,1.2905853127162357,1.5724779084584888
-2.928964482,0.99550156,1.270821579504565,1.5184414214293027
-2.923961981,2.54873951,1.2516170559912978,1.4720922346718606
-2.91895948,2.229402488,1.2329791771627483,1.433123310028969
-2.913956978,2.460493599,1.2149150277909164,1.4011327415548211
-2.908954477,0.902099171,1.1974313523286546,1.3759129339680791
-2.903951976,0.400578844,1.1805345290267533,1.357548632945689
-2.898949475,0.690569151,1.1642305805018553,1.3463088615044294
-2.893946973,1.617827932,1.1485251632208207,1.3423888445614693
-2.888944472,1.144842742,1.1334235763986917,1.3456066421581045
-2.883941971,1.187088173,1.1189307398488004,1.3551699676678726
-2.87893947,1.095293506,1.1050512035819513,1.3696000610259218
-2.873936968,0.579069817,1.0917891391713388,1.3868436317122415
-2.868934467,1.436400984,1.079148347622207,1.4045412489500357
-2.863931966,3.352890889,1.0671322410896367,1.4203723133653237
-2.858929465,1.600143634,1.0557438514709294,1.4323776401821098
-2.853926963,1.407624996,1.0449858237085832,1.4391747058776199
-2.848924462,0.678943893,1.0348604226104554,1.4400205610907526
-2.843921961,2.232623288,1.0253695185317546,1.4347281502365217
-2.83891946,1.123463923,1.0165145949322787,1.4234858036006797
-2.833916958,1.096596467,1.0082967436557384,1.4066531159745173
-2.828914457,1.051527616,1.0007166706893345,1.3846034618963226
-2.823911956,2.1051219,0.9937746858674504,1.3576575919936844
-2.818909455,0.930658684,0.9874707093753178,1.326115102917922
-2.813906953,1.938665722,0.9818042690234395,1.290355047545014
-2.808904452,2.105096784,0.9767745049456833,1.250955372131243
-2.803901951,-0.031507669,0.9723801633425547,1.208779023137718
-2.79889945,1.884378855,0.9686196019229966,1.164990891407319
-2.793896948,0.990816627,0.9654907891729124,1.1209967274872854
-2.788894447,0.651559958,0.9629913080010944,1.0783225210575038
-2.783891946,1.006826777,0.9611183535001492,1.0384712943573846
-2.778889445,1.104443879,0.9598687373283693,1.0027983023065976
-2.773886943,0.886518307,0.9592388889515995,0.9724348321909371
-2.768884442,0.629948611,0.9592248582564513,0.9482695316448055
-2.763881941,0.678378679,0.9598223172673661,0.9309721439339873
-2.75887944,0.713721315,0.9610265634806969,0.9210263875038393
-2.753876938,0.849176982,0.9628325230396273,0.9187335733868129
-2.748874437,2.262996441,0.9652347523440481,0.9241594860089364
-2.743871936,0.260855549,0.9682274436232804,0.9370216227029284
-2.738869435,0.623751437,0.9718044272445809,0.9565442900135803
-2.733866933,0.226455523,0.975959176761694,0.9813342743701885
-2.728864432,-0.467985508,0.9806848095603965,1.0093393586564048
-2.723861931,2.530996499,0.9859740961484416,1.0379399631101653
-2.71885943,1.592366232,0.9918194614705605,1.0641920885421778
-2.713856928,0.221322798,0.9982129917526851,1.0851963894080532
-2.708854427,2.433178221,1.005146434231415,1.0985271368919771
-2.703851926,1.38281796,1.0126112099861646,1.102629671304195
-2.698849425,0.953984147,1.0205984143022695,1.0970947086811966
-2.693846923,1.455619156,1.0290988252151552,1.0827438621863865
-2.688844422,1.006235515,1.0381029023807518,1.0615060128029838
-2.683841921,2.374297353,1.0476008032399837,1.0361156034761962
-2.67883942,0.448559688,1.0575823824807227,1.009706276921385
-2.673836918,-0.582904933,1.0680372021693745,0.9853938704545333
-2.668834417,-0.083247362,1.0789545298274439,0.9659356688121932
